,Gene_Id,Gene_Symbol,Gene_Description,Disease_Id,DiseaseName,PsychiatricDisorder,type,diseaseClassMSH,diseaseClassNameMSH,doClassId,doClassName,umlsSemanticTypeId,umlsSemanticTypeName,HGNC ID,Ensembl gene ID
1682,6311,ATXN2,ATAXIN 2,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:10555,ENSG00000204842
1683,26053,AUTS2,AUTISM SUSCEPTIBILITY CANDIDATE 2,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:14262,ENSG00000158321
1684,552,AVPR1A,ARGININE VASOPRESSIN RECEPTOR 1A,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:895,ENSG00000166148
1685,567,B2M,BETA-2-MICROGLOBULIN,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:914,ENSG00000166710
1686,27087,B3GAT1,"BETA-1,3-GLUCURONYLTRANSFERASE 1",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:921,ENSG00000109956
1687,135152,B3GAT2,"BETA-1,3-GLUCURONYLTRANSFERASE 2",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:922,ENSG00000112309
1688,10678,B3GNT2,"UDP-GLCNAC:BETAGAL BETA-1,3-N-ACETYLGLUCOSAMINYLTRANSFERASE 2",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:15629,ENSG00000170340
1689,23621,BACE1,BETA-SITE APP-CLEAVING ENZYME 1,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:933,ENSG00000186318
1690,573,BAG1,BCL2-ASSOCIATED ATHANOGENE,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:937,ENSG00000107262
1691,53335,BCL11A,B-CELL CLL/LYMPHOMA 11A (ZINC FINGER PROTEIN),C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:13221,ENSG00000119866
1692,596,BCL2,B-CELL CLL/LYMPHOMA 2,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:990,ENSG00000171791
1693,607,BCL9,B-CELL CLL/LYMPHOMA 9,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1008,ENSG00000116128
1694,8678,BECN1,"BECLIN 1, AUTOPHAGY RELATED",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1034,ENSG00000126581
1695,8553,BHLHE40,"BASIC HELIX-LOOP-HELIX FAMILY, MEMBER E40",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1046,ENSG00000134107
1696,637,BID,BH3 INTERACTING DOMAIN DEATH AGONIST,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1050,ENSG00000015475
1697,638,BIK,BCL2-INTERACTING KILLER (APOPTOSIS-INDUCING),C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1051,ENSG00000100290
1698,2647,BLOC1S1,"BIOGENESIS OF LYSOSOMAL ORGANELLES COMPLEX-1, SUBUNIT 1",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:4200,ENSG00000135441
1699,388552,BLOC1S3,"BIOGENESIS OF LYSOSOMAL ORGANELLES COMPLEX-1, SUBUNIT 3",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:20914,ENSG00000189114
1700,8315,BRAP,BRCA1 ASSOCIATED PROTEIN,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1099,ENSG00000089234
1701,672,BRCA1,"BREAST CANCER 1, EARLY ONSET",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1100,ENSG00000012048
1702,675,BRCA2,"BREAST CANCER 2, EARLY ONSET",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1101,ENSG00000139618
1703,23774,BRD1,BROMODOMAIN CONTAINING 1,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1102,ENSG00000100425
1704,682,BSG,BASIGIN (OK BLOOD GROUP),C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1116,ENSG00000172270
1705,114781,BTBD9,BTB (POZ) DOMAIN CONTAINING 9,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:21228,ENSG00000183826
1706,685,BTC,BETACELLULIN,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1121,ENSG00000174808
1709,712,C1QA,"COMPLEMENT COMPONENT 1, Q SUBCOMPONENT, A CHAIN",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1241,ENSG00000173372
1710,713,C1QB,"COMPLEMENT COMPONENT 1, Q SUBCOMPONENT, B CHAIN",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1242,ENSG00000173369
1711,114899,C1QTNF3,C1Q AND TUMOR NECROSIS FACTOR RELATED PROTEIN 3,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:14326,ENSG00000082196
1712,722,C4BPA,"COMPLEMENT COMPONENT 4 BINDING PROTEIN, ALPHA",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1325,ENSG00000123838
1713,725,C4BPB,"COMPLEMENT COMPONENT 4 BINDING PROTEIN, BETA",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1328,ENSG00000123843
1714,203228,C9ORF72,CHROMOSOME 9 OPEN READING FRAME 72,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:28337,ENSG00000147894
1715,23523,CABIN1,CALCINEURIN BINDING PROTEIN 1,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:24187,ENSG00000099991
1716,774,CACNA1B,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, N TYPE, ALPHA 1B SUBUNIT",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1389,ENSG00000148408
1717,775,CACNA1C,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, L TYPE, ALPHA 1C SUBUNIT",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1390,ENSG00000151067
1718,778,CACNA1F,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, L TYPE, ALPHA 1F SUBUNIT",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1393,ENSG00000102001
1719,783,CACNB2,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, BETA 2 SUBUNIT",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1402,ENSG00000165995
1720,10369,CACNG2,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, GAMMA SUBUNIT 2",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1406,ENSG00000166862
1721,27091,CACNG5,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, GAMMA SUBUNIT 5",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1409,ENSG00000075429
1722,59283,CACNG8,"CALCIUM CHANNEL, VOLTAGE-DEPENDENT, GAMMA SUBUNIT 8",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:13628,ENSG00000142408
1723,93664,CADPS2,CA++-DEPENDENT SECRETION ACTIVATOR 2,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:16018,ENSG00000081803
1724,793,CALB1,"CALBINDIN 1, 28KDA",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1434,ENSG00000104327
1725,801,CALM1,"CALMODULIN 1 (PHOSPHORYLASE KINASE, DELTA)",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1442,ENSG00000198668
1726,50632,CALY,CALCYON NEURON-SPECIFIC VESICULAR PROTEIN,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:17938,ENSG00000130643
1727,10645,CAMKK2,"CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE KINASE 2, BETA",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1470,ENSG00000110931
1728,9607,CARTPT,CART PREPROPEPTIDE,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:24323,ENSG00000164326
1729,836,CASP3,"CASPASE 3, APOPTOSIS-RELATED CYSTEINE PEPTIDASE",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1504,ENSG00000164305
1730,857,CAV1,"CAVEOLIN 1, CAVEOLAE PROTEIN, 22KDA",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1527,ENSG00000105974
1731,875,CBS,CYSTATHIONINE-BETA-SYNTHASE,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1550,ENSG00000160200
1732,80323,CCDC68,COILED-COIL DOMAIN CONTAINING 68,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:24350,ENSG00000166510
1733,79080,CCDC86,COILED-COIL DOMAIN CONTAINING 86,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:28359,ENSG00000110104
1734,885,CCK,CHOLECYSTOKININ,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1569,ENSG00000187094
1735,886,CCKAR,CHOLECYSTOKININ A RECEPTOR,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1570,ENSG00000163394
1736,890,CCNA2,CYCLIN A2,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1578,ENSG00000145386
1737,595,CCND1,CYCLIN D1,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1582,ENSG00000110092
1738,894,CCND2,CYCLIN D2,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1583,ENSG00000118971
1739,1234,CCR5,CHEMOKINE (C-C MOTIF) RECEPTOR 5 (GENE/PSEUDOGENE),C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1606,ENSG00000160791
1740,929,CD14,CD14 MOLECULE,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1628,ENSG00000170458
1741,9332,CD163,CD163 MOLECULE,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1631,ENSG00000177575
1742,962,CD48,CD48 MOLECULE,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1683,ENSG00000117091
1743,4267,CD99,CD99 MOLECULE,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:7082,ENSG00000002586
1744,995,CDC25C,CELL DIVISION CYCLE 25C,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1727,ENSG00000158402
1745,998,CDC42,CELL DIVISION CYCLE 42,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1736,ENSG00000070831
1746,10602,CDC42EP3,CDC42 EFFECTOR PROTEIN (RHO GTPASE BINDING) 3,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:16943,ENSG00000163171
1747,56990,CDC42SE2,CDC42 SMALL EFFECTOR 2,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:18547,ENSG00000158985
1748,5127,CDK16,CYCLIN-DEPENDENT KINASE 16,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:8749,ENSG00000102225
1749,1020,CDK5,CYCLIN-DEPENDENT KINASE 5,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1774,ENSG00000164885
1750,8851,CDK5R1,"CYCLIN-DEPENDENT KINASE 5, REGULATORY SUBUNIT 1 (P35)",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1775,ENSG00000176749
1751,1028,CDKN1C,"CYCLIN-DEPENDENT KINASE INHIBITOR 1C (P57, KIP2)",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1786,ENSG00000129757
1752,90273,CEACAM21,CARCINOEMBRYONIC ANTIGEN-RELATED CELL ADHESION MOLECULE 21,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:28834,ENSG00000007129
1753,9620,CELSR1,"CADHERIN, EGF LAG SEVEN-PASS G-TYPE RECEPTOR 1",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1850,ENSG00000075275
1754,1068,CETN1,"CENTRIN, EF-HAND PROTEIN, 1",C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1866,ENSG00000177143
1755,84952,CGNL1,CINGULIN-LIKE 1,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:25931,ENSG00000128849
1756,1103,CHAT,CHOLINE O-ACETYLTRANSFERASE,C0036341,SCHIZOPHRENIA,SCHIZOPHRENIA SPECTRUM AND OTHER PSYCHOTIC DISORDERS,DISEASE,F03,MENTAL DISORDERS,DOID:150,DISEASE OF MENTAL HEALTH,T048,MENTAL OR BEHAVIORAL DYSFUNCTION,HGNC:1912,ENSG00000070748
